DATE,TICKER,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49
199505,AAPL,0.010505394662123793,0.0,0.037762634866553096,0.0,0.050539466212379335,0.0,0.005394662123793299,0.0,0.007950028392958546,0.015616127200454287,0.013628620102214651,0.03208404315729699,0.00596252129471891,0.008233957978421351,0.0,0.02612152186257808,0.012208972174900624,0.0,0.04116978989210676,0.06643952299829642,0.008517887563884156,0.004826802952867689,0.013344690516751846,0.04713231118682567,0.005110732538330494,0.028109028960817718,0.04287336740488359,0.039750141964792735,0.034071550255536626,0.0056785917092561046,0.015332197614991482,0.014764338444065873,0.03094832481544577,0.011357183418512207,0.00596252129471891,0.01845542305508234,0.06445201590005678,0.0596252129471891,0.012208972174900624,0.019875070982396367,0.18199886428165812,0.008517887563884156,0.028109028960817718,0.08546280522430437,0.014480408858603069,0.06814310051107325,0.005110732538330494,0.09170925610448608,0.046848381601362864,0.0596252129471891
199506,AAPL,0.01034386357282639,0.0,0.037181996086105666,0.0,0.05116019010343864,0.0,0.0055912776069331855,0.0,0.00810735253005312,0.015096449538719596,0.0136986301369863,0.03187028235951915,0.0061504053676265024,0.008386916410399776,0.0,0.02599944087223931,0.011741682974559686,0.0,0.04165501817165222,0.06597707576181157,0.008386916410399776,0.004752585965893207,0.013419066256639642,0.046687168017892085,0.004752585965893207,0.027956388034665918,0.0424937098126922,0.04025719876991893,0.034665921162985745,0.005870841487279843,0.015096449538719596,0.014537321778026281,0.031031590718479177,0.011741682974559686,0.0061504053676265024,0.019010343863572827,0.06541794800111826,0.060106234274531725,0.012021246854906345,0.019289907743919487,0.1817165222253285,0.008666480290746436,0.027676824154319258,0.08666480290746435,0.015096449538719596,0.06765445904389153,0.005311713726586525,0.09225608051439754,0.04612804025719877,0.060106234274531725
199507,AAPL,0.010067114093959731,0.0,0.037472035794183435,0.0,0.05005592841163311,0.0,0.005592841163310961,0.0,0.008109619686800894,0.015380313199105143,0.013982102908277404,0.030480984340044738,0.00587248322147651,0.008668903803131992,0.0,0.024608501118568236,0.01174496644295302,0.0,0.04110738255033557,0.0662751677852349,0.008948545861297539,0.004753914988814318,0.013982102908277404,0.04642058165548098,0.004753914988814318,0.028523489932885907,0.04222595078299776,0.03998881431767338,0.034395973154362415,0.006152125279642057,0.015659955257270694,0.0145413870246085,0.030760626398210287,0.01202460850111857,0.006431767337807606,0.018736017897091718,0.06599552572706935,0.0592841163310962,0.01202460850111857,0.019574944071588368,0.1812080536912752,0.008668903803131992,0.02796420581655481,0.08696868008948545,0.015939597315436243,0.06823266219239374,0.005313199105145414,0.09256152125279643,0.04670022371364653,0.06012304250559284
199508,AAPL,0.010013908205841448,0.0,0.037273991655076485,0.0,0.0497913769123783,0.0,0.005563282336578581,0.0,0.008344923504867872,0.0152990264255911,0.014186369958275382,0.030041724617524336,0.005841446453407511,0.008344923504867872,0.0,0.0239221140472879,0.011682892906815021,0.0,0.04172461752433936,0.06675938803894298,0.009179415855354658,0.005006954102920722,0.013908205841446454,0.046453407510431165,0.004728789986091794,0.02809457579972184,0.04228094575799722,0.04005563282336578,0.034214186369958266,0.006397774687065368,0.016411682892906815,0.01474269819193324,0.0305980528511822,0.01196105702364395,0.006397774687065368,0.018636995827538246,0.06564673157162726,0.058692628650904036,0.01196105702364395,0.02002781641168289,0.1799721835883171,0.008623087621696801,0.02726008344923505,0.08623087621696801,0.015855354659248956,0.06926286509040334,0.005563282336578581,0.09318497913769123,0.047287899860917935,0.05952712100139083
199509,AAPL,0.009994447529150472,0.0,0.03720155469183787,0.0,0.04941699056079955,0.0,0.00555247084952804,0.0,0.008051082731815658,0.015546918378678512,0.0138811771238201,0.02998334258745142,0.005830094392004442,0.008051082731815658,0.0,0.024153248195446973,0.01110494169905608,0.0,0.041365907828983896,0.06662965019433648,0.009439200444197668,0.004719600222098834,0.0138811771238201,0.046363131593559134,0.004719600222098834,0.0280399777901166,0.04330927262631872,0.040810660744031085,0.03248195446973903,0.006662965019433647,0.01665741254858412,0.014436424208772903,0.030816213214880626,0.011937812326485286,0.006107717934480844,0.018878400888395337,0.06524153248195448,0.05913381454747362,0.011660188784008884,0.020544142143253747,0.1796224319822321,0.008606329816768461,0.0272071071626874,0.0841199333703498,0.016102165463631316,0.06912826207662409,0.0052748473070516385,0.09466962798445308,0.04580788450860633,0.05996668517490284
199510,AAPL,0.009724923589886079,0.0,0.0369547096415671,0.0,0.04890247290914143,0.0,0.005557099194220617,0.0,0.008057793831619895,0.015837732703528756,0.013614893025840513,0.0297304806890803,0.005834954153931648,0.008335648791330925,0.0,0.024173381494859682,0.010836343428730202,0.0,0.041678243956654634,0.0666851903306474,0.009169213670464018,0.004723534315087524,0.013059183106418449,0.04695748819116422,0.004723534315087524,0.027785495971103084,0.043623228674631837,0.04084467907752153,0.03223117532647958,0.006946373992775771,0.01611558766323979,0.015282022784106697,0.03111975548763545,0.011947763267574327,0.006112809113642679,0.01833842734092804,0.06474020561267019,0.05973881633787164,0.011669908307863295,0.021116976938038344,0.18005001389274802,0.008613503751041956,0.027507641011392053,0.08224506807446512,0.015837732703528756,0.06918588496804667,0.005279244234509586,0.09419283134203946,0.04695748819116422,0.06001667129758266
199511,AAPL,0.009743875278396435,0.0,0.03702672605790646,0.0,0.048719376391982185,0.0,0.005846325167037862,0.0,0.008351893095768375,0.016146993318485525,0.013641425389755012,0.029788418708240536,0.005846325167037862,0.008351893095768375,0.0,0.023942093541202674,0.010579064587973272,0.0,0.041481069042316264,0.066815144766147,0.009187082405345213,0.004454342984409799,0.013084632516703786,0.0467706013363029,0.004732739420935412,0.027561247216035638,0.043708240534521166,0.0400890868596882,0.03229398663697105,0.006959910913140311,0.01642538975501114,0.015033407572383075,0.0311804008908686,0.011971046770601335,0.006124721603563474,0.017817371937639197,0.06403118040089087,0.059298440979955465,0.011692650334075724,0.021436525612472158,0.17900890868596886,0.008630289532293986,0.02811804008908686,0.08184855233853007,0.01586859688195991,0.06820712694877505,0.005289532293986637,0.09437639198218263,0.0467706013363029,0.060412026726057916
199512,AAPL,0.009714127116291979,0.0,0.03774632250902026,0.0,0.04940327504857064,0.0,0.006106022758812101,0.0,0.00832639467110741,0.01609769636414099,0.013877324451845684,0.029975020815986683,0.0058284762697751865,0.008603941160144324,0.0,0.02414654454621149,0.010269220094365806,0.0,0.041354426866500135,0.06661115736885928,0.009159034138218152,0.004995836802664446,0.013322231473771855,0.04635026366916459,0.004718290313627533,0.027754648903691368,0.044129891756869266,0.0405217873993894,0.03275048570635582,0.007216208714959755,0.01609769636414099,0.014987510407993341,0.030807660283097418,0.011934499028587288,0.006106022758812101,0.017485428809325562,0.06439078545656397,0.05911740216486261,0.011656952539550377,0.021371079655842357,0.1784623924507355,0.008881487649181239,0.028032195392728283,0.08159866777685262,0.01609769636414099,0.06716625034693313,0.0052733832917013605,0.09464335276158756,0.04607271718012767,0.060782681099084086
199601,AAPL,0.00984413453650533,0.0,0.03746240087503418,0.0,0.04976756904566584,0.0,0.006289308176100629,0.0,0.008750341810226962,0.016133442712605958,0.01394585726004922,0.030352748154224774,0.006015859994531037,0.008203445447087777,0.0,0.02351654361498496,0.011484823625922888,0.0,0.04129067541700848,0.06480721903199342,0.009297238173366149,0.006015859994531037,0.012578616352201259,0.045665846322121964,0.00519551544982226,0.02789171452009844,0.0440251572327044,0.039649986327590925,0.03336067815149029,0.007383100902378999,0.015586546349466775,0.015039649986327591,0.03089964451736396,0.012031719989062072,0.006015859994531037,0.017500683620453924,0.06453377085042385,0.059338255400601586,0.011484823625922888,0.021602406343997814,0.17555373256767842,0.008203445447087777,0.028165162701668037,0.08012031719989061,0.01585999453103637,0.06863549357396773,0.00519551544982226,0.0954334153677878,0.04703308722996992,0.06070549630844955
199602,AAPL,0.010511756569847857,0.0,0.03706777316735823,0.0,0.04813278008298755,0.0,0.006085753803596127,0.0,0.008298755186721992,0.016044260027662516,0.014384508990318118,0.03042876901798064,0.0058091286307053935,0.008022130013831258,0.0,0.02434301521438451,0.011618257261410787,0.0,0.041217150760719225,0.06473029045643154,0.009128630705394191,0.006085753803596127,0.01272475795297372,0.04591977869986169,0.0052558782849239285,0.027662517289073305,0.04453665283540802,0.03900414937759336,0.0334716459197787,0.007468879668049794,0.015767634854771784,0.01521438450899032,0.03153526970954357,0.012171507607192256,0.006085753803596127,0.017704011065006915,0.06583679114799447,0.0594744121715076,0.011618257261410787,0.02185338865836791,0.1706777316735823,0.008298755186721992,0.027662517289073305,0.08105117565698479,0.014937759336099588,0.06804979253112033,0.0055325034578146606,0.0954356846473029,0.04564315352697095,0.06058091286307054
199603,AAPL,0.010252147409254642,0.0,0.03768356885563868,0.0,0.04738154613466334,0.0,0.006372956497644778,0.0,0.00831255195344971,0.016070933776669436,0.014131338320864504,0.02992518703241895,0.005818786367414797,0.008035466888334718,0.0,0.02410640066500416,0.011637572734829594,0.0,0.0399002493765586,0.06456082017179274,0.00914380714879468,0.006372956497644778,0.012745912995289555,0.04655029093931837,0.005541701302299806,0.027431421446384042,0.04350235522305348,0.03879190911609864,0.03408146300914381,0.007481296758104737,0.015793848711554447,0.015516763646439457,0.032141867553338865,0.012191742865059571,0.0060958714325297855,0.01801052923247437,0.0656691604322527,0.059296203934607924,0.011914657799944585,0.02188972014408424,0.16957605985037408,0.00831255195344971,0.027431421446384042,0.08063175394846217,0.015239678581324469,0.06733167082294264,0.005818786367414797,0.09531726239955668,0.04433361041839845,0.060404544195067876
199604,AAPL,0.010332309410779112,0.0,0.037419715163362184,0.0,0.046914269757051104,0.0,0.006422786931024853,0.0,0.008377548170901982,0.01591734152471377,0.014241831890533373,0.03043842502094387,0.005864283719631388,0.00809829656520525,0.0,0.024015638089919016,0.012007819044959508,0.0,0.038815973191845855,0.06283161128176487,0.00921530298799218,0.006143535325328121,0.012566322256352977,0.04579726333426417,0.0055850321139346544,0.02708740575258308,0.044121753700083775,0.038815973191845855,0.033789444289304665,0.007260541748115051,0.015358838313320303,0.015358838313320303,0.03267243786651773,0.012287070650656241,0.006143535325328121,0.0178721027645909,0.0656241273387322,0.05920134040770735,0.012007819044959508,0.022060876850041888,0.16838871823512985,0.007819044959508517,0.02708740575258308,0.08237922368053616,0.015358838313320303,0.06897514660709299,0.005864283719631388,0.0955040491482826,0.043004747277296834,0.06059759843619101
199605,AAPL,0.010120888389091932,0.0,0.03739105988192297,0.0,0.04638740511667135,0.0,0.006466123137475401,0.0,0.008715209446162496,0.016305875737981444,0.014056789429294348,0.030362665167275794,0.0056227157717177395,0.007871802080404836,0.0,0.02445881360697217,0.01208883890919314,0.0,0.037672195670508855,0.06241214506606691,0.009277481023334273,0.006184987348889514,0.012369974697779028,0.046949676693843125,0.0056227157717177395,0.02698903570424515,0.042451504076468936,0.038796738824852406,0.03317402305313467,0.007309530503233063,0.015743604160809672,0.015743604160809672,0.03345515884172055,0.012369974697779028,0.006466123137475401,0.01743041889232499,0.06662918189485521,0.058757379814450374,0.01208883890919314,0.022209727298285072,0.16699465842001687,0.007871802080404836,0.02698903570424515,0.08012369974697779,0.015181332583637897,0.0691594039921282,0.0056227157717177395,0.09586730390778746,0.042451504076468936,0.06072533033455159
199606,AAPL,0.010644257703081231,0.0,0.03669467787114846,0.0,0.04649859943977591,0.0,0.0061624649859943975,0.0,0.009243697478991595,0.016526610644257703,0.014285714285714284,0.029971988795518212,0.005882352941176471,0.007843137254901959,0.0,0.024089635854341738,0.012324929971988795,0.0,0.03725490196078431,0.06106442577030813,0.009243697478991595,0.0061624649859943975,0.012324929971988795,0.04649859943977591,0.0056022408963585435,0.026050420168067228,0.04453781512605042,0.037815126050420166,0.03417366946778711,0.007282913165266107,0.015966386554621848,0.015686274509803918,0.033053221288515414,0.012324929971988795,0.006442577030812325,0.017366946778711485,0.06638655462184874,0.059383753501400564,0.012324929971988795,0.0226890756302521,0.16330532212885154,0.0075630252100840345,0.027170868347338936,0.08291316526610644,0.015966386554621848,0.0680672268907563,0.0056022408963585435,0.09635854341736697,0.042857142857142864,0.060224089635854336
199607,AAPL,0.01100451467268623,0.0,0.03668171557562077,0.0,0.04627539503386005,0.0,0.007054176072234762,0.0,0.009311512415349887,0.016930022573363433,0.014390519187358916,0.030474040632054174,0.0059255079006772,0.008465011286681716,0.0,0.023419864559819408,0.012133182844243792,0.0,0.03611738148984198,0.0595372460496614,0.009875846501128669,0.006207674943566591,0.012133182844243792,0.04627539503386005,0.0056433408577878106,0.025959367945823927,0.046839729119638816,0.03781038374717833,0.0327313769751693,0.007054176072234762,0.01608352144469526,0.015519187358916478,0.03329571106094808,0.012415349887133182,0.006207674943566591,0.01664785553047404,0.06715575620767494,0.058972911963882615,0.012415349887133182,0.022573363431151242,0.16111738148984198,0.0073363431151241545,0.027370203160270883,0.08182844243792325,0.01580135440180587,0.06913092550790068,0.00536117381489842,0.09706546275395034,0.040914221218961634,0.06094808126410835
199608,AAPL,0.011861056198813894,0.0,0.0361479807963852,0.0,0.045749788195425016,0.0,0.006777746399322226,0.0,0.009884213499011578,0.017226772098277318,0.014402711098559728,0.030782264896921777,0.005930528099406947,0.008472182999152781,0.0,0.022874894097712508,0.011861056198813894,0.0,0.03699519909630048,0.059305280994069474,0.00960180739903982,0.006212934199378707,0.012143462298785651,0.045749788195425016,0.005648121999435188,0.025698955097430105,0.047444224795255584,0.03756001129624399,0.03275910759672409,0.007060152499293985,0.015814741598418527,0.015249929398475009,0.033323919796667614,0.012708274498729171,0.006212934199378707,0.016661959898333804,0.06693024569330698,0.05874046879412596,0.012425868398757414,0.02315730019768427,0.15899463428410054,0.007060152499293985,0.027110985597288903,0.08161536289183846,0.01609714769839029,0.06890708839310929,0.005648121999435188,0.097430104490257,0.04151369669584863,0.06043490539395651
199609,AAPL,0.01161473087818697,0.0,0.03626062322946176,0.0,0.045609065155807364,0.0,0.006798866855524079,0.0,0.009915014164305949,0.0169971671388102,0.014447592067988669,0.03002832861189802,0.005949008498583571,0.008781869688385268,0.0,0.02294617563739377,0.011898016997167141,0.0,0.03626062322946176,0.058356940509915016,0.01019830028328612,0.005949008498583571,0.01161473087818697,0.04645892351274788,0.00538243626062323,0.02634560906515581,0.04730878186968839,0.03711048158640227,0.03229461756373938,0.007365439093484419,0.01586402266288952,0.015297450424929181,0.03342776203966006,0.012464589235127478,0.005949008498583571,0.0169971671388102,0.06770538243626062,0.057790368271954676,0.012464589235127478,0.02351274787535411,0.15495750708215295,0.007365439093484419,0.027478753541076487,0.08073654390934844,0.01643059490084986,0.0679886685552408,0.005949008498583571,0.09773371104815863,0.041359773371104816,0.0603399433427762
199610,AAPL,0.011079545454545457,0.0,0.03636363636363636,0.0,0.04517045454545455,0.0,0.0065340909090909095,0.0,0.009943181818181818,0.016761363636363637,0.014772727272727272,0.029829545454545456,0.005681818181818182,0.008806818181818181,0.0,0.023579545454545454,0.01193181818181818,0.0,0.03693181818181818,0.05795454545454545,0.010227272727272729,0.00596590909090909,0.011647727272727271,0.04630681818181818,0.0051136363636363645,0.027556818181818186,0.04630681818181818,0.03693181818181818,0.031818181818181815,0.007102272727272726,0.015625,0.01534090909090909,0.03409090909090909,0.0125,0.00596590909090909,0.017045454545454544,0.06818181818181818,0.058522727272727275,0.0125,0.023295454545454543,0.15511363636363634,0.007386363636363636,0.026704545454545453,0.08039772727272727,0.017045454545454544,0.06818181818181818,0.00596590909090909,0.09886363636363636,0.041193181818181816,0.06051136363636364
199611,AAPL,0.011126961483594863,0.0,0.0362339514978602,0.0,0.04450784593437946,0.0,0.007132667617689016,0.0,0.00998573466476462,0.017118402282453638,0.015121255349500713,0.029957203994293864,0.005420827389443652,0.00884450784593438,0.0,0.02396576319543509,0.012268188302425109,0.0,0.0362339514978602,0.057917261055634814,0.00998573466476462,0.005706134094151214,0.011982881597717545,0.04650499286733238,0.005135520684736091,0.027389443651925825,0.04621968616262482,0.036804564907275315,0.03166904422253923,0.007417974322396576,0.015977175463623396,0.015406562054208275,0.03395149786019972,0.012553495007132669,0.005991440798858772,0.017118402282453638,0.06818830242510697,0.05877318116975749,0.012553495007132669,0.02339514978601997,0.15349500713266762,0.007417974322396576,0.02710413694721826,0.07845934379457918,0.017118402282453638,0.06818830242510697,0.005991440798858772,0.09871611982881598,0.03965763195435093,0.06019971469329529
199612,AAPL,0.011104783599088838,0.0,0.03530751708428246,0.0,0.0438496583143508,0.0,0.007403189066059227,0.0,0.009965831435079729,0.017369020501138952,0.015375854214123009,0.029612756264236907,0.00541002277904328,0.008826879271070615,0.0,0.023917995444191344,0.01224373576309795,0.0,0.036161731207289285,0.057517084282460135,0.009965831435079729,0.005694760820045559,0.011958997722095672,0.046127562642369016,0.005125284738041002,0.0270501138952164,0.046127562642369016,0.03644646924829157,0.03103644646924829,0.007403189066059227,0.01623006833712984,0.015375854214123009,0.03416856492027335,0.012813211845102505,0.005979498861047836,0.017369020501138952,0.0683371298405467,0.05865603644646925,0.012528473804100227,0.023063781321184508,0.15233485193621868,0.007687927107061502,0.026765375854214124,0.07915717539863326,0.017369020501138952,0.06776765375854214,0.005979498861047836,0.09823462414578588,0.03957858769931663,0.0606492027334852
199701,AAPL,0.011145165784341042,0.0,0.034828643076065764,0.0,0.04290888826971302,0.0,0.007522986904430203,0.0,0.009752020061298413,0.016996377821120092,0.015881861242685986,0.030091947617720813,0.005015324602953469,0.008916132627472834,0.0,0.02424073558094177,0.0128169406519922,0.0,0.035385901365282815,0.05684034550013931,0.010030649205906938,0.0058512120367790466,0.01198105321816662,0.04736695458344943,0.004736695458344943,0.025912510448592926,0.04736695458344943,0.03566453050989134,0.03120646419615492,0.00696572861521315,0.016160490387294512,0.015045973808860406,0.03455001393145723,0.013095569796600724,0.005015324602953469,0.01755363611033714,0.06770688213987182,0.05934800780161605,0.011702424073558095,0.02424073558094177,0.15157425466703814,0.0072443577598216785,0.0267483978824185,0.07940930621342993,0.018110894399554198,0.0704931735859571,0.0058512120367790466,0.0972415714683756,0.0406798551128448,0.06074115352465868
199702,AAPL,0.011016949152542373,0.0,0.034180790960451984,0.0,0.04293785310734463,0.0,0.007909604519774011,0.0,0.009887005649717515,0.01638418079096045,0.016101694915254237,0.030225988700564976,0.005084745762711864,0.008757062146892656,0.0,0.024293785310734464,0.012429378531073449,0.0,0.034745762711864414,0.057062146892655374,0.009887005649717515,0.0059322033898305095,0.011864406779661016,0.04774011299435029,0.00480225988700565,0.02570621468926553,0.04689265536723164,0.034745762711864414,0.030508474576271188,0.007062146892655367,0.016101694915254237,0.015254237288135594,0.03502824858757062,0.012429378531073449,0.005084745762711864,0.017231638418079096,0.06694915254237288,0.057062146892655374,0.012711864406779662,0.023728813559322038,0.15,0.007344632768361581,0.02598870056497175,0.0807909604519774,0.01694915254237288,0.07146892655367232,0.006214689265536724,0.0980225988700565,0.03870056497175142,0.06158192090395481
199703,AAPL,0.011026293469041559,0.0,0.034492507774950526,0.0,0.043256997455470736,0.0,0.008199038733389879,0.0,0.009329940627650551,0.016398077466779758,0.016398077466779758,0.028837998303647163,0.005089058524173028,0.008764489680520215,0.0,0.023183488832343797,0.012439920836867402,0.0,0.03477523324851569,0.057958722080859476,0.009895391574780888,0.005937234944868533,0.011874469889737066,0.04778060503251343,0.004806333050607859,0.025445292620865142,0.04749787955894826,0.034209782301385355,0.030251625671473,0.0070681368391292045,0.016115351993214587,0.015267175572519085,0.03477523324851569,0.012157195363302231,0.005089058524173028,0.01752897936104043,0.0658750353406842,0.05711054566016398,0.013005371783997738,0.022900763358778626,0.14899632456884365,0.0070681368391292045,0.02572801809443031,0.08170766186033361,0.01752897936104043,0.07181227028555273,0.006219960418433701,0.09754028837998303,0.03929884082555838,0.06248232965790217
199704,AAPL,0.0112424329778034,0.0,0.03488036898241568,0.0,0.04324012683770539,0.0,0.00835975785528971,0.0,0.009512827904295184,0.016142980686076683,0.016431248198328047,0.028538483712885563,0.0051888152205246466,0.008936292879792447,0.0,0.024214471029115017,0.012683770539060248,0.0,0.034303833957912935,0.05592389737676564,0.009801095416546557,0.006341885269530124,0.012107235514557509,0.0469876044969732,0.0054770827327760155,0.02479100605361776,0.04756413952147593,0.03343903142115884,0.02796194868838282,0.007206687806284231,0.016431248198328047,0.014989910637071203,0.03545690400691842,0.012395503026808878,0.0051888152205246466,0.018160853271836263,0.0665897953300663,0.05592389737676564,0.012972038051311616,0.0224848659556068,0.1424041510521764,0.007494955318535602,0.024214471029115017,0.07840876333237244,0.0178725857595849,0.07062554050158547,0.006341885269530124,0.09887575670221968,0.037763044104929366,0.0628423176707985
199705,AAPL,0.011163337250293772,0.0,0.03495887191539365,0.0,0.04230317273795535,0.0,0.008225616921269096,0.0,0.0099882491186839,0.015863689776733254,0.017332549941245598,0.029083431257344305,0.005287896592244419,0.008519388954171562,0.0,0.02497062279670975,0.012632197414806109,0.0,0.03407755581668625,0.05522914218566392,0.0099882491186839,0.006462984723854289,0.012632197414806109,0.04759106933019976,0.005287896592244419,0.02497062279670975,0.045534665099882486,0.03290246768507638,0.025851938895417155,0.007344300822561692,0.01645123384253819,0.014982373678025853,0.035840188014101056,0.012632197414806109,0.005287896592244419,0.0190951821386604,0.0681551116333725,0.05346650998824912,0.013219741480611046,0.022620446533490008,0.14071680376028206,0.007344300822561692,0.022620446533490008,0.0754994124559342,0.01850763807285546,0.06903642773207991,0.006462984723854289,0.09929494712103408,0.036427732079906,0.06257344300822562
199706,AAPL,0.011565836298932384,0.0,0.034400948991696316,0.0,0.04062870699881376,0.0,0.00830367734282325,0.0,0.010083036773428231,0.01571767497034401,0.017200474495848158,0.02817319098457888,0.005041518386714117,0.008600237247924079,0.0,0.02491103202846975,0.013048635824436536,0.0,0.034104389086595494,0.05427046263345196,0.009489916963226572,0.006820877817319097,0.013048635824436536,0.04655990510083037,0.005338078291814947,0.024614472123368918,0.046263345195729534,0.03232502965599051,0.026986951364175563,0.00741399762752076,0.01631079478054567,0.01571767497034401,0.03677342823250297,0.013048635824436536,0.005338078291814947,0.018683274021352312,0.06969157769869512,0.052491103202846966,0.013048635824436536,0.021945432977461446,0.13790035587188612,0.00741399762752076,0.021945432977461446,0.07591933570581258,0.018683274021352312,0.06880189798339265,0.0062277580071174385,0.09994068801897983,0.036180308422301306,0.06405693950177936
199707,AAPL,0.012001200120011999,0.0,0.034203420342034205,0.0,0.03990399039903991,0.0,0.0084008400840084,0.0,0.010501050105010502,0.015001500150015,0.0174017401740174,0.029102910291029106,0.0051005100510051,0.009000900090009001,0.0,0.0252025202520252,0.012901290129012902,0.0,0.032103210321032104,0.05430543054305431,0.0099009900990099,0.006900690069006901,0.0135013501350135,0.04710471047104711,0.005700570057005701,0.024302430243024302,0.0444044404440444,0.032103210321032104,0.026102610261026102,0.0075007500750075016,0.016201620162016202,0.0159015901590159,0.036603660366036614,0.012901290129012902,0.005700570057005701,0.019201920192019203,0.0699069906990699,0.052805280528052806,0.0135013501350135,0.0222022202220222,0.13651365136513652,0.0075007500750075016,0.0198019801980198,0.0735073507350735,0.0177017701770177,0.06840684068406841,0.0063006300630063005,0.09960996099609963,0.0348034803480348,0.06540654065406541
199708,AAPL,0.012004801920768308,0.0,0.03481392557022809,0.0,0.039315726290516204,0.0,0.008403361344537815,0.0,0.011104441776710685,0.015006002400960384,0.017406962785114045,0.027911164465786314,0.004801920768307323,0.00900360144057623,0.0,0.025210084033613446,0.013805522208883552,0.0,0.030612244897959183,0.05282112845138055,0.009903961584633851,0.007202881152460984,0.013505402160864346,0.04861944777911165,0.005702280912364946,0.024309723889555827,0.0429171668667467,0.031512605042016806,0.025510204081632654,0.007202881152460984,0.017106842737094837,0.01590636254501801,0.03721488595438175,0.012905162064825929,0.005702280912364946,0.018907563025210083,0.0702280912364946,0.05402160864345738,0.013505402160864346,0.02220888355342137,0.13595438175270108,0.007202881152460984,0.019507803121248498,0.07142857142857142,0.01680672268907563,0.06842737094837935,0.006002400960384154,0.09993997599039617,0.034213685474189674,0.06572629051620649
199709,AAPL,0.012080942313500456,0.0,0.0347327091513138,0.0,0.03835699184536394,0.0,0.008758683177287828,0.0,0.010872848082150407,0.015403201449713078,0.017517366354575657,0.028390214436726062,0.00453035336756267,0.008456659619450317,0.0,0.02446390818483842,0.01389308366052552,0.0,0.03020235578375113,0.052854122621564484,0.009664753850800362,0.0075505889459377825,0.012684989429175477,0.04922983992751435,0.006040471156750228,0.023859861069163397,0.042887345212926614,0.031410450015101184,0.026578073089701,0.0075505889459377825,0.01691331923890064,0.015705225007550592,0.037450921171851406,0.012684989429175477,0.005738447598912715,0.018725460585925703,0.07067351253397765,0.05436424041075204,0.01389308366052552,0.02265176683781335,0.13258834189066748,0.00694654183026276,0.019933554817275743,0.07097553609181516,0.017215342796738146,0.06825732407127756,0.005436424041075204,0.09996979764421624,0.03352461491996376,0.06614315916641499
199710,AAPL,0.011930253900275314,0.0,0.03487304986234322,0.0,0.038849801162434985,0.0,0.008871214438666258,0.0,0.010706638115631693,0.014989293361884369,0.017742428877332517,0.0278372591006424,0.004588559192413582,0.00825940654634445,0.0,0.02416641174671153,0.013765677577240749,0.0,0.028143163046803303,0.052309574793514835,0.008871214438666258,0.0076475986540226375,0.01284796573875803,0.04925053533190578,0.005812174977057204,0.024778219639033344,0.04252064851636586,0.03059039461609055,0.02600183542367697,0.0076475986540226375,0.01743652493117161,0.015907005200367086,0.037626185377791374,0.013153869684918936,0.005812174977057204,0.018354236769654333,0.07127561945549098,0.05506271030896299,0.013765677577240749,0.02294279596206791,0.13153869684918934,0.006423982869379015,0.019883756500458857,0.06760477210156011,0.01743652493117161,0.06944019577852555,0.005200367084735393,0.10003059039461608,0.032425818293055984,0.06638115631691649
199711,AAPL,0.011771995043370507,0.0,0.034696406443618336,0.0,0.03841387856257745,0.0,0.008983890954151178,0.0,0.010842627013630729,0.01486988847583643,0.017967781908302356,0.0281908302354399,0.004956629491945477,0.008364312267657992,0.0,0.0241635687732342,0.013630731102850062,0.0,0.02664188351920694,0.05204460966542751,0.008674101610904586,0.007744733581164807,0.012701363073110284,0.048636926889714986,0.005885997521685254,0.024783147459727387,0.04120198265179678,0.03004956629491945,0.025402726146220567,0.007434944237918215,0.017657992565055763,0.015489467162329615,0.03841387856257745,0.012391573729863692,0.006195786864931847,0.01858736059479554,0.07218091697645601,0.05297397769516728,0.014560099132589837,0.023234200743494426,0.1294919454770756,0.006505576208178439,0.01889714993804213,0.06629491945477076,0.017967781908302356,0.07032218091697645,0.005266418835192068,0.10037174721189593,0.0322180916976456,0.06660470879801735
199712,AAPL,0.011812247435498913,0.0,0.032949953372707494,0.0,0.03730183400683867,0.0,0.009014609884986013,0.0,0.010879701585327946,0.01492073360273547,0.018029219769972026,0.027665526888405345,0.004973577867578489,0.0083929126515387,0.0,0.024867889337892447,0.01336649051911719,0.0,0.02611128380478707,0.05004662729250855,0.008703761268262356,0.007460366801367735,0.01274479328566988,0.049735778675784895,0.005906123717749456,0.0251787379546161,0.04103201740752253,0.029841467205470932,0.0251787379546161,0.007460366801367735,0.017407522536524712,0.01554243083618278,0.03854522847373329,0.012433944668946224,0.006216972334473112,0.01896176562014299,0.07273857631333541,0.053155113459745114,0.014609884986011812,0.023624494870997825,0.12838047870686975,0.006527820951196767,0.01896176562014299,0.06527820951196768,0.017407522536524712,0.07025178737954615,0.004662729250854834,0.1000932545850171,0.030774013055641907,0.0665216039788623
